@relation spambase-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N14-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute class {0,1}

@data
6.55408,-1.028838,-0.083138,-1.617735,-106.557498,96.691736,0.627002,-1.986662,-6.065642,923.553739,-0.138564,933.772839,932.262491,929.101498,1
4.520653,-2.268987,0.744782,-5.282755,-184.584655,171.206294,2.251666,1.506884,-4.520653,302.66895,-2.251666,307.750787,309.292313,312.288761,1
7.849654,-0.88681,0,-2.958343,-49.50894,34.263429,-0.779423,1.915648,-12.349522,261.186334,-1.541525,265.111161,271.329223,265.391753,1
4.382089,0,-0.102191,-0.102191,-12.645703,5.478477,-0.725729,0.623538,-4.279898,115.413474,0,118.402993,121.640196,117.779455,1
0,0,0,0,-1.732051,0,0,0,0,10.392305,0,12.124356,12.124356,12.124356,1
3.06573,0.086603,0.408764,-0.197454,-25.073167,19.322759,0.356802,-0.121244,-2.781674,522.511231,-0.173205,525.279048,526.394489,524.568908,1
10.825318,0.017321,5.403999,0,-109.327047,65.942638,21.633315,10.825318,-27.054634,97.985578,-10.825318,114.315353,119.736672,114.315353,1
12.886458,-1.835974,-1.726855,-5.398802,-146.737612,124.858347,5.617041,0.322161,-14.831551,409.671585,-0.917987,419.364142,424.797585,419.04198,1
4.035678,2.424871,1.37698,-4.252185,-80.237254,67.082328,1.35966,1.628128,-7.85485,159.114847,-2.424871,167.073621,168.156153,166.276878,1
6.80696,-2.927166,1.939897,-4.884383,-12.557368,2.310556,5.80237,-0.969948,-7.811549,84.912059,-0.969948,91.244437,88.334591,87.364643,1
12.592009,-1.143154,1.143154,-8.019395,-76.884003,57.460786,-12.592009,-1.023642,-20.611405,285.227199,-2.286307,286.34264,288.646267,287.366282,1
1.385641,0,0,-2.788602,-24.958852,15.479338,2.771281,1.385641,-8.331164,173.788782,-1.385641,177.725733,174.919811,172.16585,1
2.573828,-0.062354,1.506884,0.581969,-228.69306,217.943953,1.247077,0.176669,-2.494153,1687.065984,-0.744782,1697.229658,1694.510338,1695.535712,1
3.238935,-0.467654,-0.452065,-5.925346,-82.726211,72.555608,-4.03741,-0.363731,-7.58465,986.396007,-0.680696,994.301087,996.294677,994.313211,1
2.823243,-1.402961,0,-1.14835,-19.30717,12.443053,-1.402961,0.254611,-4.226204,104.823715,0.254611,109.119201,110.284871,108.864589,1
10.288382,0,0.935307,-0.935307,-117.280624,98.271367,0,2.307092,-10.288382,301.039091,-0.935307,313.501196,319.113041,315.870642,1
3.238935,-0.467654,-0.452065,-5.925346,-82.726211,72.555608,-4.03741,-0.363731,-7.58465,986.396007,-0.680696,994.301087,996.294677,994.313211,1
10.2191,0,0.917987,-0.917987,-117.282356,98.131071,-0.017321,2.274183,-10.2191,299.09573,-0.917987,311.769145,317.363669,314.102218,1
2.667358,-0.883346,0.649519,-2.017839,-35.498381,19.440538,6.036197,-0.883346,-3.334198,152.747829,0,162.085315,156.932463,154.914624,1
13.28483,2.857884,2.405819,-8.021127,-242.625677,218.538047,2.405819,3.413872,-12.867405,357.479698,-3.793191,367.194771,373.327963,366.638783,1
6.668396,1.333679,-0.105655,-2.773013,-137.304864,120.303053,-1.439334,4.302414,-8.554599,433.795589,-1.991858,443.006635,443.80511,442.012438,1
6.754998,1.351,-0.107387,-2.809386,-137.341237,120.065762,-1.458387,4.37516,-8.67411,435.371755,-2.026499,444.756006,445.538893,443.758345,1
4.468691,0,2.234346,-8.746857,-80.661606,68.951211,-6.010216,-1.489564,-11.223689,244.910252,-0.502295,250.90488,249.172829,250.160098,1
6.304665,-1.177795,-4.411533,-3.59747,-54.100607,37.353408,4.266041,-2.958343,-6.2579,620.190237,-2.753961,631.852135,631.587131,625.35348,1
5.837011,0.969948,1.763228,-0.176669,-32.732296,23.879784,-1.146618,1.939897,-6.63029,232.952173,-0.969948,239.230858,237.48495,239.230858,1
3.845153,0.952628,0.781155,-0.171473,-28.493968,20.192248,-0.171473,1.905256,-4.626308,205.731263,-0.952628,211.483404,209.784262,210.530776,1
11.379574,-1.125833,1.143154,-5.698447,-75.739118,58.745967,-10.253741,-1.025374,-19.329687,285.855933,-2.251666,288.05737,290.360997,289.065423,1
7.447818,0,1.808261,-3.509135,-24.359563,9.023985,0.769031,0,-6.086427,136.09416,0,140.296115,143.80525,138.148372,1
8.833459,-0.762102,-0.381051,-5.767729,-1798.890648,1638.190974,-1.957217,-0.502295,-14.220137,2850.920988,-3.827832,3008.537612,3001.280319,3002.146344,1
6.493458,-1.037498,-0.12644,-1.894864,-106.486484,97.039879,0.583701,-1.988394,-6.282148,923.600505,-0.138564,934.075948,932.297132,929.120551,1
3.602666,0,1.801333,-3.602666,-22.655225,8.847316,0,0,-7.205331,99.052522,0,109.257765,105.655099,105.655099,1
2.303628,0,2.303628,-9.231831,-388.701646,333.497723,-9.231831,2.454316,-11.535458,350.667542,0,403.567838,405.871466,401.113522,1
10.288382,0,0.935307,-0.935307,-117.282356,98.044468,0,2.308824,-10.288382,299.078409,-0.935307,311.769145,317.38099,314.136859,1
7.569062,3.256256,0,-3.238935,-31.176915,15.621366,3.256256,4.330127,-10.807997,95.070537,-4.330127,97.653025,104.130895,98.726896,1
6.287344,0,0,-4.711178,-77.552575,52.297542,-0.017321,1.844634,-10.998523,151.673957,0,164.371622,169.10012,159.391976,1
0.727461,0.658179,-0.367195,-0.434745,-34.346568,31.779668,1.001125,0.055426,-0.377587,1668.108688,-0.500563,1671.411709,1671.257556,1672.239629,1
0.727461,0.658179,-0.367195,-0.434745,-34.346568,31.779668,1.001125,0.055426,-0.377587,1668.108688,-0.500563,1671.411709,1671.257556,1672.239629,1
7.712822,-1.719926,0.976877,-1.460119,-1011.377376,990.585838,2.79553,-0.713605,-5.601452,2287.451952,-0.744782,2304.30827,2302.655894,2301.691141,1
4.988306,2.494153,-1.061747,-1.893132,-107.549963,93.262276,1.432406,3.070926,-3.926559,410.227574,-1.548453,421.650449,420.218043,419.525222,1
11.189048,-7.188011,-3.238935,-4.849742,-20.552515,7.707626,-7.257293,-3.384427,-7.950113,166.127921,-0.796743,175.872439,182.315668,176.849316,1
11.91651,0.017321,1.766692,-1.195115,-19.69515,3.784531,1.195115,1.30077,-14.30674,154.228732,-1.784012,159.383315,165.428173,160.472775,1
4.676537,-0.623538,0.311769,-0.935307,-629.467101,606.212586,0.935307,-1.137957,-5.923614,1440.882675,0.311769,1459.148882,1459.772421,1455.922072,1
5.682859,-0.486706,1.127565,-2.005715,-86.502081,74.791686,1.803065,-0.602754,-7.466871,819.952852,-0.6755,827.211877,825.391492,825.058938,1
5.701911,0.48151,0.928379,-6.845065,-17.966563,10.155014,-3.557632,0.379319,-9.969684,245.033228,-1.125833,248.881845,249.113939,248.4471,1
5.686323,0.462458,0.924915,-6.812156,-17.966563,10.172334,-3.578417,0.367195,-9.914259,245.024567,-1.108513,248.883577,249.119136,248.424583,1
10.201779,-0.017321,0.6755,-5.43864,-76.92384,58.210764,-1.056551,-0.966484,-12.574689,523.159018,-0.32909,529.972906,534.736046,527.18084,1
6.373947,-1.195115,-4.446174,-3.649431,-54.083286,37.420958,4.318003,-2.992984,-6.309861,604.721291,-2.788602,616.332959,615.998674,609.765023,1
3.689268,1.229756,1.020178,-0.209578,-28.732991,20.52307,-0.209578,2.459512,-4.709446,160.834774,-1.229756,165.774583,164.754405,165.774583,1
5.457692,-0.296181,4.865331,-10.323023,-245.067869,217.389697,-0.296181,0.592361,-4.865331,246.794723,0,275.657618,268.211532,269.607565,1
0.88681,1.399497,0.401836,0.162813,-85.466315,66.999189,4.731963,1.912184,-1.267861,1871.151808,-0.571577,1884.786512,1883.795779,1878.800544,1
5.715768,0.952628,1.737247,-0.168009,-32.740956,24.096291,-1.120637,1.905256,-6.500387,246.929823,-0.952628,253.052623,251.315376,253.052623,1
2.095781,-0.138564,1.125833,-0.433013,-229.046399,214.989074,1.091192,0.277128,-3.08305,1642.701235,-0.831384,1655.927175,1653.38106,1653.554265,1
3.74123,3.135012,0.164545,-0.990733,-20.81059,14.30674,2.05248,3.75855,-4.546633,149.288923,-3.043213,152.420471,152.164128,153.667548,1
3.069194,-0.159349,2.927166,-5.694983,-740.621461,419.98768,16.108073,-0.814064,-4.399409,598.648721,0,919.601199,884.405927,899.748433,1
2.234346,0,0,-1.108513,-5.196152,1.051355,-1.108513,0,-3.342858,53.515174,0,55.425626,57.659971,55.425626,1
2.234346,0,0,-1.108513,-5.196152,1.051355,-1.108513,0,-3.342858,53.515174,0,55.425626,57.659971,55.425626,1
3.256256,-0.450333,-0.452065,-5.873384,-82.726211,72.382403,-3.968128,-0.363731,-7.532689,1966.580879,-0.698016,1974.659164,1976.635434,1974.653968,1
6.734214,0.817528,4.439246,-2.024767,-255.274844,221.875708,1.598683,2.958343,-9.167745,626.456796,-1.887935,653.118254,657.183378,653.783362,1
9.297649,-1.17433,0.585433,-0.457261,-74.963159,51.441909,1.330215,-9.041305,-9.470854,496.090528,-9.612882,500.039604,525.34833,508.63404,1
0,0,0,-1.818653,-10.478907,6.420712,-1.818653,0,-5.45596,129.482922,0,131.722464,129.903811,128.085157,1
3.117691,-0.017321,0.730925,-1.09812,-122.083601,107.016491,-0.862561,0.732657,-3.051874,1054.941917,-1.430674,1069.818502,1070.189161,1069.120485,1
6.89183,0.833116,4.539705,-2.06114,-255.288701,218.846352,1.62986,3.012036,-9.372127,637.434534,-1.922576,666.976393,671.148903,667.655357,1
11.656702,-1.939897,-1.939897,-1.939897,-24.040865,15.640419,3.879794,-3.879794,-3.897114,61.106752,0,71.429775,73.386993,67.549981,1
5.611845,0.571577,0.926647,-6.954184,-17.966563,10.229492,-3.576685,0.290985,-9.985273,238.266105,-1.125833,241.863575,242.097402,241.607231,1
11.154407,1.229756,2.476833,-8.712216,-203.412047,166.678713,-0.017321,0,-8.694895,350.068253,-1.229756,373.118385,369.429117,368.16472,1
6.89183,0.833116,4.539705,-2.06114,-255.288701,218.846352,1.62986,3.012036,-9.372127,637.434534,-1.922576,666.976393,671.148903,667.655357,1
0.504027,-2.357321,0,-3.219882,-21.801324,14.162979,0,1.260933,-5.577204,102.968688,-1.853294,113.46838,104.167268,107.979511,1
4.919024,2.459512,-1.058283,-1.872347,-107.529178,93.040573,1.43587,3.027625,-3.878062,432.480962,-1.532865,444.132468,442.713918,442.03149,1
0.020785,1.867151,0.107387,0.145492,-93.009396,74.282463,6.412052,1.799601,-2.566899,1941.854122,-0.796743,1957.584607,1953.961157,1951.087685,1
-5.525242,-0.6755,-0.6755,-0.6755,-37.048567,31.36744,4.849742,1.351,-8.227241,220.836478,-0.6755,225.166605,225.842105,225.166605,1
3.983717,-1.316359,-1.43587,-8.069625,-43.30127,33.589661,-0.102191,0.119512,-5.197884,259.348628,0,270.615618,273.367847,273.163465,1
6.775783,0.256344,0.407032,-1.252273,-206.411959,187.556854,2.641377,2.546115,-9.292453,2693.429072,-2.423139,2703.163198,2708.714421,2704.373901,1
6.720357,-0.969948,0.562917,-2.572095,-162.916699,150.444201,2.520134,-0.66684,-5.360697,1667.183773,-0.571577,1677.906899,1672.996535,1673.82792,1
6.47787,-0.848705,0.562917,-2.450852,-162.916699,150.686688,2.641377,-0.66684,-4.996967,1667.183773,-0.571577,1678.028143,1672.754048,1673.82792,1
0,0,0,0,-51.961524,37.840114,6.928203,0,0,86.337537,0,100.458947,86.60254,93.530744,1
11.085125,1.229756,2.459512,-8.660254,-205.126777,168.208114,-0.017321,0,-8.642934,354.975153,-1.229756,378.314537,374.625269,373.378193,1
5.542563,2.771281,0,-4.156922,-37.320499,25.281014,1.385641,3.372303,-9.699485,210.009428,-2.771281,217.891992,217.891992,218.676611,1
5.237722,1.049623,0.956092,-7.524029,-87.267648,78.799651,-2.473369,0.9457,-10.10132,346.082804,-1.71473,351.110947,350.154855,351.21487,1
7.931061,-1.453191,1.404693,-2.565167,-75.482774,63.415576,-0.41396,0.568113,-9.995665,1382.829528,-0.798475,1387.682734,1393.398502,1389.956917,1
5.23599,1.051355,0.957824,-7.524029,-87.267648,78.799651,-2.471637,0.942236,-10.103052,346.088,-1.71473,351.109215,350.151391,351.218335,1
0.020785,1.867151,0.107387,0.145492,-93.009396,74.282463,6.412052,1.799601,-2.566899,1941.854122,-0.796743,1957.584607,1953.961157,1951.087685,1
5.369358,2.684679,0.387979,-1.759764,-23.562819,16.400789,1.998787,2.147743,-7.90508,264.766483,-2.147743,269.004811,270.227639,271.152554,1
1.927773,-0.14376,1.195115,-0.150688,-229.363364,215.945166,1.177795,0.28752,-2.667358,1657.070328,-0.883346,1669.87538,1666.619124,1667.08851,1
6.858921,0,-0.469386,-4.574346,-50.271043,31.16479,0.898934,1.602147,-7.757856,191.10929,0,198.822112,203.413779,194.483325,1
4.749283,0.845241,0.148956,-1.198579,-126.046533,114.467774,-1.409889,-0.867757,-3.214686,685.415806,0.502295,695.768274,698.425239,692.683491,1
3.845153,1.922576,0,-5.767729,-67.549981,51.932079,-3.845153,1.922576,-11.535458,147.766451,-1.922576,157.616623,161.461776,157.616623,1
7.361216,-2.598076,1.732051,-2.165064,-57.942296,49.16253,-1.732051,-0.947432,-6.495191,218.551903,0,222.135516,224.733592,224.814999,1
5.057588,3.031089,1.541525,-5.525242,-17.285867,1.318091,1.524205,4.191563,-14.687791,128.12153,-4.035678,131.91299,135.429053,128.743337,1
4.749283,0.845241,0.148956,-1.198579,-126.046533,114.467774,-1.409889,-0.867757,-3.214686,685.415806,0.502295,695.768274,698.425239,692.683491,1
4.749283,0.845241,0.148956,-1.198579,-126.046533,114.467774,-1.409889,-0.867757,-3.214686,685.415806,0.502295,695.768274,698.425239,692.683491,1
4.052999,1.02191,2.009179,1.004589,-13.856406,4.401141,3.031089,2.026499,-5.074909,144.576013,-2.026499,148.956369,149.9956,149.960959,1
6.779247,-2.847492,-0.575041,-2.542651,-55.065359,41.619449,2.456048,2.161599,-10.3542,357.216427,-1.299038,363.062098,369.785919,363.734134,1
10.825318,5.421319,5.403999,0,-103.923048,65.942638,10.825318,10.825318,-21.650635,97.985578,-10.825318,108.911355,125.140671,114.315353,1
7.051179,0.846973,4.796049,-1.974538,-255.458442,219.611918,1.834242,3.102103,-9.732393,617.685691,-1.974538,646.195247,650.284619,646.901924,1
3.115959,-1.297306,-0.559452,-1.30943,-68.007243,58.68881,0.652983,-3.699661,-1.588291,714.74289,-3.245863,720.219635,727.728075,719.951167,1
4.919024,2.459512,-1.061747,-1.875811,-107.532642,93.099463,1.432406,3.036285,-3.874598,434.261511,-1.531133,445.864519,444.449433,443.756613,1
7.051179,0.846973,4.796049,-1.974538,-255.458442,219.611918,1.834242,3.102103,-9.732393,617.685691,-1.974538,646.195247,650.284619,646.901924,1
2.123494,0.249415,1.489564,0.356802,-258.664468,244.974338,1.784012,0.045033,-2.06114,1620.818505,-0.588897,1633.109137,1630.441779,1630.663481,1
7.051179,0.846973,4.796049,-1.974538,-255.458442,219.611918,1.834242,3.102103,-9.732393,617.685691,-1.974538,646.195247,650.284619,646.901924,1
3.135012,2.511474,5.040268,-5.958255,-244.998587,219.644827,2.199705,0.623538,-2.199705,255.411676,0,285.459294,283.259589,284.523986,1
1.281718,2.71932,0.34641,0.883346,-81.707765,64.03565,4.901704,1.894864,0.381051,2067.301366,-0.502295,2080.764597,2078.893982,2074.782093,1
2.130422,-0.155885,1.316359,-0.173205,-229.340847,214.897276,1.316359,0.207846,-2.961807,1493.514502,-0.987269,1507.282574,1503.662588,1504.286126,1
8.694895,-1.385641,0.872954,-7.492852,-113.350601,96.360915,-4.02875,-1.508616,-7.160298,884.799102,-0.34641,890.274115,889.418482,890.050681,1
1.576166,1.576166,-0.228631,-4.99177,-48.268792,40.322143,-4.99177,0,-4.534509,143.860676,0,152.264586,154.069383,150.68842,1
1.351,2.06114,0.375855,0.150688,-82.566862,64.418434,5.138995,1.858491,-0.375855,1942.453411,-0.519615,1956.957605,1954.19152,1950.024206,1
3.602666,0.900666,0.568113,0.568113,-34.308462,28.093864,2.369446,0.900666,-3.270112,222.720949,-0.900666,227.799322,229.032542,227.799322,1
5.178832,0.727461,1.196847,-1.020178,-11.831639,5.601452,-1.76496,1.454923,-6.375679,200.285695,-0.727461,203.377406,204.432225,204.122188,1
9.318433,1.887935,-1.129297,-3.62345,-20.775949,6.178225,1.364856,2.385034,-12.276776,761.250186,-2.701999,765.150765,772.567406,765.79682,1
8.296523,-1.628128,0.982073,-6.396464,-159.525343,145.294814,-4.837618,-0.788083,-8.37793,1409.262355,-0.69282,1416.12474,1417.377013,1415.856272,1
3.117691,0,9.353074,-1.558846,-522.230639,463.349572,9.353074,0.363731,-4.676537,557.72902,0,610.374705,594.786247,599.099054,1
9.283792,-1.870615,1.03057,-9.500299,-109.676921,92.746125,-7.716286,-1.131029,-9.725465,1031.358314,-1.212436,1038.970677,1038.944696,1038.906591,1
6.68918,0.429549,0.455529,-1.290378,-206.453528,188.045292,2.949683,2.544383,-9.375591,2511.917076,-2.417943,2521.263222,2526.627383,2522.550136,1
6.373947,0.796743,2.327876,-2.452584,-91.261757,78.475758,0.73439,2.913309,-9.498567,492.674924,-3.921363,494.032852,498.078923,491.97864,1
1.229756,1.108513,0.516151,0.516151,-24.976173,21.986653,1.416818,1.077336,-1.745907,413.492489,-1.454923,415.90004,415.401209,415.965858,1
8.227241,-1.818653,-2.73664,-1.818653,-84.598558,63.761986,-0.917987,-3.164457,-6.408588,449.016851,0,464.345501,464.414783,458.468653,1
6.14878,0.554256,0.926647,-6.902222,-18.519087,10.246813,-4.130941,0.271932,-9.361735,238.267837,-1.108513,242.417831,242.097402,241.591643,1
5.629165,1.887935,0,-10.340343,-37.720602,25.591051,-5.646486,3.374035,-16.922136,217.886795,-2.823243,223.434554,226.257797,224.754377,1
8.487049,2.823243,2.823243,-2.840563,-25.327779,12.93842,-0.017321,0.438209,-8.504369,55.628276,0,68.000315,68.017635,67.562106,1
6.166101,-2.944486,0.831384,-3.06573,-59.698595,54.467802,1.835974,-0.438209,-4.78046,417.424245,0.311769,421.598487,425.720768,425.033144,1
14.064253,-1.229756,1.212436,-7.326575,-108.807432,87.854813,-6.13146,-1.229756,-12.228279,368.758813,-0.606218,371.351693,375.68182,370.745475,1
8.920062,-2.37291,4.562222,-3.180045,-11.403823,-6.578329,9.325362,-0.571577,-11.715592,114.308425,-1.784012,121.34748,123.938628,108.253175,1
6.495191,-2.944486,0.831384,-3.06573,-57.966544,52.876047,1.835974,-0.767299,-4.451371,408.904287,0.311769,413.267323,417.060514,416.37289,1
4.43405,1.108513,1.108513,-5.542563,-37.791617,27.413168,-1.108513,3.012036,-9.976613,200.169648,-2.217025,206.114046,207.222559,207.53606,1
5.611845,0.571577,0.924915,-6.955916,-17.966563,10.229492,-3.578417,0.292717,-9.983541,238.262641,-1.125833,241.863575,242.099134,241.605499,1
4.43405,1.108513,1.108513,-4.43405,-37.635732,27.413168,0,2.856152,-8.8681,200.325532,-2.217025,206.114046,207.222559,207.691944,1
2.598076,-1.610807,0.415692,0.415692,-39.057746,33.989765,0.69282,-1.177795,-1.69741,325.61516,0,332.120742,328.812525,330.68314,1
1.576166,1.576166,-0.230363,-4.993502,-48.26706,40.322143,-4.993502,0,-4.532777,143.858944,0,152.264586,154.071115,150.68842,1
0,-3.135012,0,-3.135012,-19.052559,16.743735,-3.135012,0,-3.135012,94.686021,0,93.859833,96.994845,96.994845,1
3.723909,2.234346,0.521347,-3.202562,-80.940466,63.670188,2.755693,1.489564,-6.479602,190.648564,-2.234346,201.662676,202.630892,200.173112,1
5.248114,0.744782,1.210704,-1.040963,-10.113445,3.810512,-1.785744,1.489564,-6.476138,195.096471,-0.744782,198.198574,199.256857,198.943356,1
3.568025,-0.588897,0.493634,-1.290378,-107.932746,94.452195,2.849224,0.588897,-5.256774,450.726386,-0.588897,456.672516,460.335803,455.477401,1
1.69741,1.125833,0.162813,0.162813,-94.512816,76.956749,4.406337,1.425478,-0.73439,1921.419386,-0.554256,1937.766482,1932.234312,1930.971647,1
9.335754,1.887935,-1.146618,-3.519527,-20.775949,6.14878,1.468779,2.385034,-12.190174,761.220741,-2.701999,765.150765,772.584727,765.79682,1
1.641984,0.159349,0.334286,-1.496492,-83.635537,76.000657,2.499349,0.401836,-2.360785,668.459028,-0.874686,673.798941,673.733123,672.777031,1
4.260845,-2.130422,0,0,-6.529832,2.049016,2.130422,0,-4.260845,30.558572,0,32.908965,37.16981,30.778543,1
0,1.576166,1.344071,-0.232095,-53.927402,44.582988,1.344071,2.042088,-1.344071,142.455983,-1.576166,152.264586,149.344349,150.222499,1
4.537973,-2.268987,2.268987,-6.841601,-41.376962,32.687263,-9.110587,-1.924308,-11.379574,85.37798,0,91.798693,89.529706,93.723001,1
6.14878,-2.927166,0.831384,-3.031089,-71.822951,66.444933,1.818653,-0.438209,-4.745819,429.418696,0.311769,433.740163,437.827803,437.140179,1
6.166101,-2.944486,0.831384,-3.06573,-59.698595,54.467802,1.835974,-0.438209,-4.78046,417.424245,0.311769,421.598487,425.720768,425.033144,1
5.611845,0.571577,0.926647,-6.936863,-17.964831,10.229492,-3.559364,0.289252,-9.967952,238.267837,-1.125833,241.863575,242.097402,241.608963,1
1.160474,2.320948,-0.885078,-0.590629,-45.880294,41.38389,-0.885078,-1.01325,2.045552,366.973069,0.441673,378.175973,375.285181,378.175973,1
6.46055,-0.536936,2.06114,-0.086603,-210.565417,195.700957,1.524205,1.073872,-6.910883,596.445552,-0.536936,603.948796,607.274334,604.485732,1
0,0,0,0,-6.928203,4.735427,0,0,0,30.716189,0,32.908965,32.908965,32.908965,1
1.160474,2.320948,-0.885078,-0.590629,-45.880294,41.38389,-0.885078,-1.01325,2.045552,366.973069,0.441673,378.175973,375.285181,378.175973,1
0,0,0,0,-6.928203,4.735427,0,0,0,30.716189,0,32.908965,32.908965,32.908965,1
2.701999,1.784012,0.169741,-0.124708,-94.741447,77.959607,4.378624,1.473975,-0.758638,1664.183861,-0.294449,1680.279809,1674.706069,1673.696284,1
8.660254,3.464102,1.732051,-8.660254,-22.753951,0.800207,3.464102,1.969342,-13.856406,52.524441,-3.464102,58.889727,58.889727,53.456284,1
7.274613,0,-0.60795,-6.06391,-51.829888,35.432563,-4.245257,2.121762,-8.485317,178.628132,0,187.14809,189.574693,185.026328,1
1.402961,1.957217,0.400104,0.400104,-95.333808,77.7431,6.341038,1.991858,-1.820385,1773.474535,-1.108513,1789.658817,1782.746203,1782.557409,1
7.967434,0,2.650038,2.650038,-127.253773,112.366796,0,2.650038,-5.317396,207.750834,0,222.62049,222.637811,219.970453,1
