@relation 'spambase-weka.filters.unsupervised.attribute.Remove-R1-6,8-20,22-51,54-55,57_clustered'

@attribute Instance_number numeric
@attribute word_freq_remove numeric
@attribute word_freq_your numeric
@attribute char_freq_! numeric
@attribute char_freq_$ numeric
@attribute capital_run_length_longest numeric
@attribute class {0,1}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9}

@data
2276,0,1.65,0,0.052,97,0,cluster1
2277,0,0.58,0,0,37,0,cluster1
2278,0,8,0,0,29,0,cluster0
2279,0,0,0.149,0,10,0,cluster4
2280,0,0,0,0,4,0,cluster4
2281,0,0.33,0,0,19,0,cluster4
2282,0,0,0,0,1,0,cluster4
2283,0,0.49,0,0.117,13,0,cluster1
2284,0,0,0,0,13,0,cluster4
2285,0,0.31,0,0,12,0,cluster4
2286,0,0,0,0,12,0,cluster4
2287,0,0.24,0,0.034,32,0,cluster4
2288,0,0.69,0,0,28,0,cluster1
2289,0,0,0,0,4,0,cluster4
2290,0,0,0,0.048,13,0,cluster1
2291,0,0.16,0,0,50,0,cluster4
2292,0,0.25,0.004,0,40,0,cluster4
2293,0,6.66,0,0,3,0,cluster0
2294,0,0.06,0.014,0,46,0,cluster4
2295,0,0,0,0,44,0,cluster4
2296,0,0,0,0,4,0,cluster4
2297,0,0,0,0,7,0,cluster4
2298,0,0.65,0,0,25,0,cluster1
2299,0,1.23,0.279,0,10,0,cluster1
2300,0,0.57,0,0,3,0,cluster1
2301,0,0,0,0,10,0,cluster4
2302,0,0,0.709,0,6,0,cluster4
2303,0,0,0,0,31,0,cluster4
2304,0,2.88,0.305,0.381,9,0,cluster3
2305,0,2.88,0.305,0.381,9,0,cluster3
2306,1.78,1.78,0,0,35,0,cluster6
2307,0,0,0,0,1,0,cluster4
2308,0,0.47,0.174,0,100,0,cluster1
2309,0,0.43,0.146,0,6,0,cluster4
2310,0,0.12,0.05,0,25,0,cluster4
2311,0,0,0,0,51,0,cluster4
2312,0,0,0,0,1,0,cluster4
2313,0,0.66,0.306,0,100,0,cluster1
2314,0,1.6,0,0,12,0,cluster1
2315,0,0.74,0,0.105,12,0,cluster1
2316,0,0.04,0,0,185,0,cluster9
2317,0,0,0,0,4,0,cluster4
2318,0,0,0,0,8,0,cluster4
2319,0,0,0,0,5,0,cluster4
2320,0,0,0.089,0,10,0,cluster4
2321,0,0.25,0.193,0,4,0,cluster4
2322,0,0,0,0,18,0,cluster4
2323,0,0,0,0,4,0,cluster4
2324,0,1.53,0,0,5,0,cluster1
2325,0,1.35,0,0.087,24,0,cluster1
2326,0,0,0,0.095,11,0,cluster1
2327,0,0,0,0,11,0,cluster4
2328,0,0,0,0,23,0,cluster4
2329,0,0.24,0,0.034,41,0,cluster4
2330,0,0.16,0,0.033,32,0,cluster4
2331,0,0,0,0,5,0,cluster4
2332,0,0.18,0,0.017,47,0,cluster4
2333,0.49,0,0,0,42,0,cluster5
2334,0.49,0,0,0,42,0,cluster5
2335,0,0,0,0,3,0,cluster4
2336,0,0,0,0,12,0,cluster4
2337,0,0,0,0,4,0,cluster4
2338,0,0,0,0,3,0,cluster4
2339,0,1.38,2.378,0,37,0,cluster2
2340,0,0,0.442,0,10,0,cluster4
2341,0,0.73,0,0,5,0,cluster1
2342,0,0,0,0.022,24,0,cluster4
2343,0,0,0.371,0,8,0,cluster4
2344,0,0,0.107,0,11,0,cluster4
2345,0,0.15,0.002,0.005,107,0,cluster4
2346,0,0,1.086,0,1,0,cluster4
2347,0,2.27,0,0,5,0,cluster1
2348,0,0,0,0,4,0,cluster4
2349,0,0,0,0,8,0,cluster4
2350,0,1.31,0,0,3,0,cluster1
2351,0,0,0,0,7,0,cluster4
2352,0,0.44,0,0,13,0,cluster4
2353,0,0,0.955,0,5,0,cluster4
2354,0,0,0,0,4,0,cluster4
2355,0,0,0.558,0,7,0,cluster4
2356,0,0,0,0,5,0,cluster4
2357,0,0.9,0,0,8,0,cluster1
2358,0,0,0.355,0,12,0,cluster4
2359,0,0,0,0,5,0,cluster4
2360,0,0.11,0,0,11,0,cluster4
2361,0,1.62,0,0,12,0,cluster1
2362,0,0,0,0,53,0,cluster4
2363,0,0,0,0,9,0,cluster4
2364,0,0,0.787,0,7,0,cluster4
2365,0,0,0,0,8,0,cluster4
2366,0,0,0.689,0,4,0,cluster4
2367,0,0,0,0,5,0,cluster4
2368,0,0.77,0.196,0,10,0,cluster1
2369,0,1.53,0,0,4,0,cluster1
2370,0,2.64,0.113,0.265,16,0,cluster0
2371,0,0,0,0,8,0,cluster4
2372,0,0,0,0,14,0,cluster4
2373,0,0,0,0,6,0,cluster4
2374,0,0,0,0.036,11,0,cluster4
2375,0,0,0,0,6,0,cluster4
2376,0,0,0,0,10,0,cluster4
2377,0,0,0.386,0,4,0,cluster4
2378,0,0,0.078,0,16,0,cluster4
2379,0,0,0,0.011,25,0,cluster4
2380,0,0,0,0,10,0,cluster4
2381,0,0,0.473,0,15,0,cluster4
2382,0,0,0.376,0,15,0,cluster4
2383,0,0,0.186,0,4,0,cluster4
2384,0,1.09,0,0,16,0,cluster1
2385,0,0,0,0,11,0,cluster4
2386,0,4.16,0.68,0,18,0,cluster0
2387,0,0,0.181,0,34,0,cluster4
2388,0,0,0,0,4,0,cluster4
2389,0,0,0.366,0,15,0,cluster4
2390,0,0,0.114,0,17,0,cluster4
2391,0,0.39,0.129,0,16,0,cluster4
2392,0,1.08,0.062,0.046,32,0,cluster1
2393,0,1.23,0.064,0.055,25,0,cluster1
2394,0,0.97,0,0,15,0,cluster1
2395,0,0,0,0,3,0,cluster4
2396,0,0,0,0,5,0,cluster4
2397,0,0,0,0,45,0,cluster4
2398,0,0,0,0,17,0,cluster4
2399,0,0,0,0,14,0,cluster4
2400,0,1.35,0,0,12,0,cluster1
2401,0,0.36,0.055,0,51,0,cluster4
2402,0,1.03,0.37,0,11,0,cluster1
2403,0,0,0,0,6,0,cluster4
2404,0,0,0.24,0,34,0,cluster4
2405,0,0.34,0,0,14,0,cluster4
2406,0,0,0.24,0,12,0,cluster4
2407,0,0,0,0,9,0,cluster4
2408,0,0.9,0,0,28,0,cluster1
2409,0,0,0,0,52,0,cluster4
2410,0,0,0,0,4,0,cluster4
2411,0,0,0.166,0,11,0,cluster4
2412,0.46,0,0.163,0,13,0,cluster5
2413,0,0.54,0,0,1,0,cluster1
2414,0,0,0,0,26,0,cluster4
2415,0,0,0,0,9,0,cluster4
2416,0,0,0,0,12,0,cluster4
2417,0,4.47,0,0,1,0,cluster1
2418,0,0.26,0.091,0,12,0,cluster4
2419,0,0,0,0,33,0,cluster4
2420,0,0,0.103,0,12,0,cluster4
2421,0,0.31,0.096,0,45,0,cluster4
2422,0,0.24,0,0.033,78,0,cluster1
2423,0,0.1,0,0.014,107,0,cluster4
2424,0,0,0.216,0,6,0,cluster4
2425,0,1.87,0.061,0,13,0,cluster1
2426,0,0,0,0,12,0,cluster4
2427,0,2.06,0,0,2,0,cluster1
2428,0,1.12,0.203,0,20,0,cluster1
2429,0,4.34,0,0,6,0,cluster1
2430,0,0,0,0,3,0,cluster4
2431,0,4.02,0,0,31,0,cluster1
2432,0,0.24,0,0,75,0,cluster4
2433,0,0,0.564,0,9,0,cluster4
2434,0,0,0.097,0,18,0,cluster4
2435,0,0,0,0,5,0,cluster4
2436,0,0,0.389,0,3,0,cluster4
2437,0,0,0.231,0,17,0,cluster4
2438,0,0.79,0,0,3,0,cluster1
2439,0,0,0,0,2,0,cluster4
2440,0,0,0,0,1,0,cluster4
2441,0,0,0,0,11,0,cluster4
2442,0,2.54,0,0,11,0,cluster1
2443,0,1.51,0,0,5,0,cluster1
2444,0,0,0,0,3,0,cluster4
2445,0,0.25,0,0.036,32,0,cluster4
2446,0,0.16,0,0.022,55,0,cluster4
2447,0,2.67,0,0,23,0,cluster1
2448,0.24,0.24,0,0,13,0,cluster9
2449,0,0,0,0,12,0,cluster4
2450,0,0,0,0.057,23,0,cluster1
2451,0,1.22,0,0,13,0,cluster1
2452,0,0,0.27,0,4,0,cluster4
2453,0,1.33,0.211,0,4,0,cluster1
2454,0,0,0,0,83,0,cluster4
2455,0,0,0,0,4,0,cluster4
2456,0,0,0,0,12,0,cluster4
2457,0,0,0,0,22,0,cluster4
2458,0,0,0.19,0,4,0,cluster4
2459,0,1.75,0,0,13,0,cluster1
2460,0,2.73,0,0,13,0,cluster1
2461,0.87,0,0.798,0.159,136,0,cluster5
2462,0,1.4,0,0,200,0,cluster8
2463,0.3,0.3,0,0,12,0,cluster9
2464,0.41,2.29,0.866,0.103,214,0,cluster6
2465,0,0,0,0,28,0,cluster4
2466,0,0,0,0,6,0,cluster4
2467,0,0,0,0,5,0,cluster4
2468,0,0,0,0,5,0,cluster4
2469,0,0,0,0,18,0,cluster4
2470,0,0,0,0,5,0,cluster4
2471,0,0,0,0,1,0,cluster4
2472,0,0,0,0,2,0,cluster4
2473,0,0,0,0,1,0,cluster4
2474,0,0,0,0,2,0,cluster4
2475,0,0,0,0,21,0,cluster4
2476,0,0,0,0,2,0,cluster4
2477,0,0,0,0,11,0,cluster4
2478,0,0,0,0,28,0,cluster4
2479,0,0,0,0,5,0,cluster4
2480,0,0.51,0.207,0,343,0,cluster9
2481,0,0,0,0,18,0,cluster4
2482,0,0,0,0,17,0,cluster4
2483,0,8,0,0,29,0,cluster0
2484,0,0.58,0,0,37,0,cluster1
2485,0,8,0,0,29,0,cluster0
2486,0,0,0.149,0,10,0,cluster4
2487,0,0,0,0,4,0,cluster4
2488,0,0.33,0,0,19,0,cluster4
2489,0,0,0,0,1,0,cluster4
2490,0,6.66,0,0,3,0,cluster0
2491,0,0.68,0,0,13,0,cluster1
2492,0,0,0,0,5,0,cluster4
2493,0,0,0,0,3,0,cluster4
2494,0,0,0,0,13,0,cluster4
2495,0,0,0.74,0,6,0,cluster4
2496,0,2.4,0,0,8,0,cluster1
2497,0,0,0,0.053,22,0,cluster1
2498,0,0,0.176,0,7,0,cluster4
2499,0,1.23,0.278,0,10,0,cluster1
2500,0,0,0,0,2,0,cluster4
2501,0,0.7,0.031,0,21,0,cluster1
2502,0,0,0,0,3,0,cluster4
2503,0,0,0,0,51,0,cluster4
2504,0,0,0,0,7,0,cluster4
2505,0,0.85,0.167,0,22,0,cluster1
2506,0,0,0,0,11,0,cluster4
2507,0,0,0,0,2,0,cluster4
2508,0,0,0,0.16,235,0,cluster9
2509,0,0,0,0,16,0,cluster4
2510,0,9.09,0,0,1,0,cluster0
2511,0,4.34,0,0,2,0,cluster1
2512,0,0.25,0,0,4,0,cluster4
2513,0,0,0,0,3,0,cluster4
2514,0,0,0,0,1,0,cluster4
2515,0,0,0,0,2,0,cluster4
2516,0,3.31,0,0,34,0,cluster1
2517,0,0,0.099,0,30,0,cluster4
2518,0,0,0,0,28,0,cluster4
2519,0,0,0,0,17,0,cluster4
2520,0,0,0,0,28,0,cluster4
2521,0,0,0,0,3,0,cluster4
2522,0,0,0,0,11,0,cluster4
2523,0,0,0,0,8,0,cluster4
2524,0,0,0,0,10,0,cluster4
2525,0,4,0,0,6,0,cluster1
2526,0,5.47,0,0,8,0,cluster0
2527,0,0,0,0,1,0,cluster4
2528,0,0,0.396,0,10,0,cluster4
2529,0,0,0,0,14,0,cluster4
2530,0,1.13,0,0,15,0,cluster1
2531,0,0,0,0,99,0,cluster4
2532,0,0.98,0,0,7,0,cluster1
2533,0,0,0,0,71,0,cluster4
2534,0,0,0,0.128,28,0,cluster1
2535,0,0.98,0,0,17,0,cluster1
2536,0,0.29,0,2.038,351,0,cluster2
2537,0,0,0,0,4,0,cluster4
2538,0,0.47,0.056,0.075,38,0,cluster1
2539,0,1.17,0.07,0,13,0,cluster1
2540,0,0,0,0,10,0,cluster4
2541,0,0,0,0,19,0,cluster4
2542,0,1.05,0,0,11,0,cluster1
2543,0,0,0,0.601,13,0,cluster9
2544,0,0.28,0,0,15,0,cluster4
2545,0,1.76,0,0.055,7,0,cluster1
2546,0,0,0,0,5,0,cluster4
2547,0,0,0,0.108,9,0,cluster1
2548,0,0.58,0,0,6,0,cluster1
2549,0,0.74,0,0,5,0,cluster1
2550,0,0,0,0,13,0,cluster4
2551,0,0,0,0,18,0,cluster4
2552,0,1.31,0,0,25,0,cluster1
2553,0,0,0,0,53,0,cluster4
2554,0,0,0,0,12,0,cluster4
2555,0,2.56,0.058,0,3,0,cluster1
2556,0,1.23,0,0,1,0,cluster1
2557,0,0,0,0,4,0,cluster4
2558,0,0.85,0.08,0,16,0,cluster1
2559,0,0,0,0,5,0,cluster4
2560,0,0,0,0,2,0,cluster4
2561,0,0,0,0,13,0,cluster4
2562,0,0,0,0,6,0,cluster4
2563,0,0,0,0,12,0,cluster4
2564,0,0,0,0,1,0,cluster4
2565,0,0,0,0,1,0,cluster4
2566,0,0.97,0,0,14,0,cluster1
2567,0,0,0,0,11,0,cluster4
2568,0,0,0,0,1,0,cluster4
2569,0,0,0,0,8,0,cluster4
2570,0,0,0,0,1,0,cluster4
2571,0,0,0,0,24,0,cluster4
2572,0,0,0,0,46,0,cluster4
2573,0,0.69,0,0.031,19,0,cluster1
2574,0,0,0,0,11,0,cluster4
2575,0,0,0,0,24,0,cluster4
2576,0,0,0,0,4,0,cluster4
2577,0,0,0.408,0,47,0,cluster4
2578,0,0,0,0,10,0,cluster4
2579,0,0.7,0,0,7,0,cluster1
2580,0,8,0,0,29,0,cluster0
2581,0,0,0,0,7,0,cluster4
2582,0,0,0.159,0,7,0,cluster4
2583,0,0.29,0.14,0,24,0,cluster4
2584,0,0,0,0,7,0,cluster4
2585,0,0,0,0,51,0,cluster4
2586,0,0,0,0,9,0,cluster4
2587,0,1.84,0,0,8,0,cluster1
2588,0,0,0,0,13,0,cluster4
2589,0,0.91,0.241,0,26,0,cluster1
2590,0,0,0,0,20,0,cluster4
2591,0,0,0,0,1,0,cluster4
2592,0,0,0,0,1,0,cluster4
2593,0,0,0,0,19,0,cluster4
2594,0,0,0.114,0,12,0,cluster4
2595,0,0,0,0,12,0,cluster4
2596,0,0,0,0,1,0,cluster4
2597,0,0,0,0,12,0,cluster4
2598,0,0,0.19,0,12,0,cluster4
2599,0,0,0,0,5,0,cluster4
2600,0,0,0.087,0,5,0,cluster4
2601,0,0,0,0,8,0,cluster4
2602,0,0,0,0,3,0,cluster4
2603,0,0.68,0,0,17,0,cluster1
2604,0,0,0,0,6,0,cluster4
2605,0,0,0,0,11,0,cluster4
2606,0,0,0,0,58,0,cluster4
2607,0,1.06,0,0,12,0,cluster1
2608,0,0,0.48,0,7,0,cluster4
2609,0,0,0,0.161,20,0,cluster1
2610,0,0,0,0,46,0,cluster4
2611,0,1.12,0,0,4,0,cluster1
2612,0,0,0,0.112,19,0,cluster1
2613,0,1.61,0.27,0,35,0,cluster1
2614,0,0,0.581,0,4,0,cluster4
2615,0,0,0.374,0.062,71,0,cluster1
2616,0,0,0,0,21,0,cluster4
2617,0,0,0,0,42,0,cluster4
2618,0,0,0,0.055,21,0,cluster1
2619,0,0,0,0,13,0,cluster4
2620,0,0,0,0,7,0,cluster4
2621,0,0,1.149,0,3,0,cluster4
2622,0,0,0,0,2,0,cluster4
2623,0,0,0,0,16,0,cluster4
2624,0,0,0,0,1,0,cluster4
2625,0,0,0,0,5,0,cluster4
2626,0,0.55,0,0,5,0,cluster1
2627,0,1.35,0,0,5,0,cluster1
2628,0,1.56,0,0,1,0,cluster1
2629,0,0,0,0,17,0,cluster4
2630,0,0,0,0,11,0,cluster4
2631,0,0,0,0,35,0,cluster4
2632,0,0,0.414,0,13,0,cluster4
2633,0,0,0,0,15,0,cluster4
2634,0,0.44,0.372,0.223,42,0,cluster9
2635,0,0,0,0,18,0,cluster4
2636,0,0,0,0,5,0,cluster4
2637,0,0,0.169,0,10,0,cluster4
2638,0,0.41,0.031,0.056,23,0,cluster1
2639,0,0.62,0.333,0,34,0,cluster1
2640,0,0.29,0.016,0,17,0,cluster4
2641,0,0.29,0.016,0,17,0,cluster4
2642,0,0.29,0.016,0,17,0,cluster4
2643,0,3.43,0.054,0,14,0,cluster1
2644,0,0,0.729,0,4,0,cluster4
2645,0,0,0,0,9,0,cluster4
2646,0,0.91,0.249,0,14,0,cluster1
2647,0,0,0,0,3,0,cluster4
2648,0,0,0,0,9,0,cluster4
2649,0,0,0,0,10,0,cluster4
2650,0,0.06,0,0.063,25,0,cluster1
2651,0,0,0,0,2,0,cluster4
2652,0,0,0,0,12,0,cluster4
2653,0,0,0,0,3,0,cluster4
2654,0,0,0,0,6,0,cluster4
2655,0,0,0,0,6,0,cluster4
2656,0,0,0,0,3,0,cluster4
2657,0,0.68,0,0,12,0,cluster1
2658,0,0,0.125,0,13,0,cluster4
2659,0,0,0,0,6,0,cluster4
2660,0,0,0,0,12,0,cluster4
2661,0,0.64,0.106,0,47,0,cluster1
2662,0,0.2,0,0,50,0,cluster4
2663,0,0,0,0,4,0,cluster4
2664,0,0,0,0,16,0,cluster4
2665,0,0,0.079,0,19,0,cluster4
2666,0,0.15,0,0.014,66,0,cluster4
2667,0,0.22,0,0.021,36,0,cluster4
2668,0,0.48,0.033,0.016,65,0,cluster1
2669,0,0,0,0,2,0,cluster4
2670,0,0.14,0,0,17,0,cluster4
2671,0,0,0,0,2,0,cluster4
2672,0,0,0,0,5,0,cluster4
2673,0,0,0,0,11,0,cluster4
2674,0,4.28,0,0,12,0,cluster1
2675,0,0,0,0,11,0,cluster4
2676,0,0,0,0.018,26,0,cluster4
2677,0,0,0,0,3,0,cluster4
2678,0,0.17,0.003,0.003,79,0,cluster4
2679,0,0,0.436,0,8,0,cluster4
2680,0,0,0.769,0,4,0,cluster4
2681,0,0,0,0.018,26,0,cluster4
2682,0,0,0,0,4,0,cluster4
2683,0,0,0,0,11,0,cluster4
2684,0,0.16,0,0,6,0,cluster4
2685,0,0,0,0,11,0,cluster4
2686,0,2.02,0,0,19,0,cluster1
2687,0,0,0,0,9,0,cluster4
2688,0,1.63,0,0,3,0,cluster1
2689,0,3.44,0,0,4,0,cluster1
2690,0,0.33,0,0,19,0,cluster4
2691,0,0,0.239,0,7,0,cluster4
2692,0,0,0,0,21,0,cluster4
2693,0,10.71,0,0,1,0,cluster0
2694,0,0,0.281,0,5,0,cluster4
2695,0,0,0.925,0,6,0,cluster4
2696,0,0,0,0,11,0,cluster4
2697,0,0,0,0,8,0,cluster4
2698,0,0,0,0,4,0,cluster4
2699,0,0,0,0,4,0,cluster4
2700,0,0,0.168,0,7,0,cluster4
2701,0,0,0,0,13,0,cluster4
2702,0,0,0,0,5,0,cluster4
2703,0,0,0,0,4,0,cluster4
2704,0,0,0,0,2,0,cluster4
2705,0,0,0,0,5,0,cluster4
2706,0,0,0,0,9,0,cluster4
2707,0,0,0.349,0,4,0,cluster4
2708,0.59,1.49,0.044,0.134,15,0,cluster5
2709,0,0,0,0,75,0,cluster4
2710,0,0,0.523,0,10,0,cluster4
2711,0,0,0,0,27,0,cluster4
2712,0,0,0,0,5,0,cluster4
2713,0,0.14,0,0,27,0,cluster4
2714,0,0,0.128,0,49,0,cluster4
2715,0,0,0,0,51,0,cluster4
2716,0,0,0.296,0,32,0,cluster4
2717,0,0.7,0,0,5,0,cluster1
2718,0,0.64,0.225,0,12,0,cluster1
2719,0,0,0,0,3,0,cluster4
2720,0,0,0,0,1,0,cluster4
2721,0,0,0,0,17,0,cluster4
2722,0,0,1.123,0,4,0,cluster4
2723,0,0,0,0,18,0,cluster4
2724,0,0,0,0,5,0,cluster4
2725,0,1.48,0.081,0,4,0,cluster1
2726,0,0.52,0,0,55,0,cluster1
2727,0,0,0,0,1,0,cluster4
2728,0,0,0,0,1,0,cluster4
2729,0,0,0,0,1,0,cluster4
2730,0,0,0,0,1,0,cluster4
2731,0,0,0,0,7,0,cluster4
2732,0,0,0,0,5,0,cluster4
2733,0,0,0,0,127,0,cluster9
2734,0.04,1.17,0.027,0.006,29,0,cluster1
2735,0,0.99,0,0,5,0,cluster1
2736,0,1.4,0,0,200,0,cluster8
2737,0,0,0.088,0,10,0,cluster4
2738,0,1.07,0,0.037,8,0,cluster1
2739,0,0,0,0,5,0,cluster4
2740,0,1.1,0.02,0,34,0,cluster1
2741,0,0,0,0,1,0,cluster4
2742,0,0,0,0,5,0,cluster4
2743,0,0,0,0,38,0,cluster4
2744,0,0,0,0,15,0,cluster4
2745,0,0,0,0,46,0,cluster4
2746,0,0,0,0,5,0,cluster4
2747,0,0,0.063,0,12,0,cluster4
2748,0,0,0,0,4,0,cluster4
2749,0,0,0,0,2,0,cluster4
2750,0,1.16,0.139,0,10,0,cluster1
2751,0,0,0,0,1,0,cluster4
2752,0,0,0,0,3,0,cluster4
2753,0,0,0,0.16,235,0,cluster9
2754,0,0,0.075,0,6,0,cluster4
2755,0,0.41,0.329,0,11,0,cluster4
2756,0,1.12,0,0,55,0,cluster1
2757,0,0.32,0.052,0,15,0,cluster4
2758,0,0.5,0.084,0,15,0,cluster4
2759,0,0,0,0,15,0,cluster4
2760,0,1.19,0.286,0,13,0,cluster1
2761,0,0.49,0.041,0,12,0,cluster4
2762,0,0,0,0,11,0,cluster4
2763,0,0,0,0,5,0,cluster4
2764,0,0.05,0,0.005,38,0,cluster4
2765,0,0,0,0,4,0,cluster4
2766,0,0,0,0,4,0,cluster4
2767,0,0.16,0,0.015,47,0,cluster4
2768,0,0,0,0,5,0,cluster4
2769,0,0,0,0,11,0,cluster4
2770,0,1.01,0,0,13,0,cluster1
2771,0,0.38,0.276,0,2,0,cluster4
2772,0,0,0,0,61,0,cluster4
2773,0,0,0,0,4,0,cluster4
2774,0,0,0,0,21,0,cluster4
2775,0,0,0.413,0,13,0,cluster4
2776,0,0.42,0.134,0,17,0,cluster4
2777,0,0.26,0,0,50,0,cluster4
2778,0,0,0,0,3,0,cluster4
2779,0,0,0,0,1,0,cluster4
2780,0,0,0.217,0,14,0,cluster4
2781,0,0,0,0,4,0,cluster4
2782,0,0,0,0,8,0,cluster4
2783,0,1.16,0,0,17,0,cluster1
2784,0,0,0,0,17,0,cluster4
2785,0,0,0,0,2,0,cluster4
2786,0,0,0,0,8,0,cluster4
2787,0,0,0,0,3,0,cluster4
2788,0,3.4,0,0,1,0,cluster1
2789,0,0,0,0,11,0,cluster4
2790,0,5.26,0,0,1,0,cluster0
2791,0,0,0.735,0,10,0,cluster4
2792,0,2.5,0,0,1,0,cluster1
2793,0,0,0,0,3,0,cluster4
2794,0,1.33,0,0,12,0,cluster1
2795,0,0,0,0,8,0,cluster4
2796,0,0,0,0,11,0,cluster4
2797,0,2.17,0,0,1,0,cluster1
2798,0,1.69,0,0,3,0,cluster1
2799,0,0,0,0,6,0,cluster4
2800,0,0,0,0,6,0,cluster4
2801,0,0,0.116,0,12,0,cluster4
2802,0,8,0,0,29,0,cluster0
2803,0,0,0,0,28,0,cluster4
2804,0,0,0,0,4,0,cluster4
2805,0,0,0,0,7,0,cluster4
2806,0,1.61,0.506,0,6,0,cluster1
2807,0,0,0,0,8,0,cluster4
2808,0,0,0,0,28,0,cluster4
2809,0,0.47,0,0.069,44,0,cluster1
2810,0.67,0.67,0,0,7,0,cluster5
2811,0,0,0,0,7,0,cluster4
2812,0,0,0,0,5,0,cluster4
2813,0,0,0,0,5,0,cluster4
2814,0,0,0,0,5,0,cluster4
2815,0,0,0,0,11,0,cluster4
2816,0,0,0,0.053,19,0,cluster1
2817,0,0,0.059,0,15,0,cluster4
2818,0,0,0,0,7,0,cluster4
2819,0,0,0,0,12,0,cluster4
2820,0,0.19,0,0,34,0,cluster4
2821,0,1.01,0,0,11,0,cluster1
2822,0,0,0.043,0,7,0,cluster4
2823,0,0,0,0,10,0,cluster4
2824,0,0,0,0,7,0,cluster4
2825,0,0,0,0,7,0,cluster4
2826,0,0,0.344,0,17,0,cluster4
2827,0,0,0,0,1,0,cluster4
2828,0,0,0,0,34,0,cluster4
2829,0,1.16,0,0,5,0,cluster1
2830,0,0.63,0.038,0.061,25,0,cluster1
2831,0,2.5,0,0,2,0,cluster1
2832,0,1.58,0,0,5,0,cluster1
2833,0,1.31,0,0,15,0,cluster1
2834,0,1.4,0,0,200,0,cluster8
2835,0,0.65,0,0,4,0,cluster1
2836,0,0,0,0,1,0,cluster4
2837,0,0,0,0,29,0,cluster4
2838,0,1.07,0.367,0,21,0,cluster1
2839,0,0,0,0,5,0,cluster4
2840,0,0,0.171,0,5,0,cluster4
2841,0,0,0,0,13,0,cluster4
2842,0,0,0,0.108,23,0,cluster1
2843,0,0,0,0,6,0,cluster4
2844,0,0,0,0,28,0,cluster4
2845,0,0,0,0,9,0,cluster4
2846,0,0,0,0,22,0,cluster4
2847,0,0,0,0,4,0,cluster4
2848,0,0,0,0,11,0,cluster4
2849,0,0,0,0,1,0,cluster4
2850,0,0,0,0,7,0,cluster4
2851,0,0,0,0,19,0,cluster4
2852,0,0,0,0.017,18,0,cluster4
2853,0,0,0,0,3,0,cluster4
2854,0,0,0,0,1,0,cluster4
2855,0,0,0,0.016,25,0,cluster4
2856,0,0.66,0.44,0,5,0,cluster1
2857,0,0,0,0,55,0,cluster4
2858,0,0,0,0,28,0,cluster4
2859,0,0,0,0,7,0,cluster4
2860,0,0,0,0,9,0,cluster4
2861,0,0,0,0,75,0,cluster4
2862,0,0,0,0,11,0,cluster4
2863,0,0.76,0,0,4,0,cluster1
2864,0,0,0,0,4,0,cluster4
2865,0,0.86,0.133,0,13,0,cluster1
2866,0,2.85,0,0,29,0,cluster1
2867,0,0,0.925,0,4,0,cluster4
2868,0,0.82,0,0,5,0,cluster1
2869,0,0.15,0,0.021,42,0,cluster4
2870,0,0.08,0,0.008,52,0,cluster4
2871,0,0,0,0,59,0,cluster4
2872,0,0.09,0,0.009,34,0,cluster4
2873,0,0.18,0,0.017,38,0,cluster4
2874,0,0,0.338,0,12,0,cluster4
2875,0,0,0,0,6,0,cluster4
2876,0,0,0,0.043,4,0,cluster4
2877,0,0.15,0.016,0,102,0,cluster4
2878,0,0,0.162,0,12,0,cluster4
2879,0,0,1.156,0,10,0,cluster4
2880,0,0,0,0,1,0,cluster4
2881,0,0,0,0,11,0,cluster4
2882,0,1.47,0,0,16,0,cluster1
2883,0,0,0.595,0,4,0,cluster4
2884,0,0,0.763,0,8,0,cluster4
2885,0,0,0,0,6,0,cluster4
2886,0,0,0,0,1,0,cluster4
2887,0,0,0,0,1,0,cluster4
2888,0,0,0,0,1,0,cluster4
2889,0,2.58,0.11,0,10,0,cluster1
2890,0,0,0.043,0,15,0,cluster4
2891,0,0,0,0,10,0,cluster4
2892,0,0,0.192,0,12,0,cluster4
2893,0,0,0,0,1,0,cluster4
2894,0.66,0,0,0,18,0,cluster5
2895,0,0,0,0,3,0,cluster4
2896,0,0,0,0,11,0,cluster4
2897,0,0.57,0,0,5,0,cluster1
2898,0,0,0,0,5,0,cluster4
2899,0,1.25,0,0,12,0,cluster1
2900,0,0.94,0,0,13,0,cluster1
2901,0,0.18,0,0.039,24,0,cluster4
2902,0,0,0,0,8,0,cluster4
2903,0,0,0,0,12,0,cluster4
2904,0,0,0,0,1,0,cluster4
2905,0,2.23,0.085,0,5,0,cluster1
2906,0,0,0,0,22,0,cluster4
2907,0,0,0,0,26,0,cluster4
2908,0,0,0.523,0,9,0,cluster4
2909,0,1.25,0,0,11,0,cluster1
2910,0,0,0,0,1,0,cluster4
2911,0,1.06,0.019,0.009,25,0,cluster1
2912,0,0,0,0,11,0,cluster4
2913,0,0,0,0,12,0,cluster4
2914,0,0,0,0,1,0,cluster4
2915,0,0,0,0,11,0,cluster4
2916,0,0,0,0,98,0,cluster4
2917,0.33,3.85,1.027,0.051,70,0,cluster3
2918,0,6.17,0.109,0,4,0,cluster0
2919,0,0,0.181,0,12,0,cluster4
